FILE, GENERATION, SELECTION, POPULATION, SOLUTION, DURATION (MS)
WEING2-2.DAT, 1000, group, 60, 130613.0, 6320
WEING2-2.DAT, 1000, group, 60, 130773.0, 6381
WEING2-2.DAT, 1000, group, 60, 130223.0, 6173
WEING2-2.DAT, 1000, group, 60, 130883.0, 6337
WEING2-2.DAT, 1000, group, 60, 130723.0, 6273
WEING2-2.DAT, 1000, group, 60, 130733.0, 6368
WEING2-2.DAT, 1000, group, 60, 130883.0, 6333
WEING2-2.DAT, 1000, group, 60, 130883.0, 6202
WEING2-2.DAT, 1000, group, 60, 130712.0, 6373
WEING2-2.DAT, 1000, group, 60, 130633.0, 6228
WEING2-2.DAT, 1000, group, 60, 130393.0, 6326
WEING2-2.DAT, 1000, roulette, 20, 130723.0, 2048
WEING2-2.DAT, 1000, roulette, 20, 130723.0, 1996
WEING2-2.DAT, 1000, roulette, 20, 130883.0, 2422
WEING2-2.DAT, 1000, roulette, 20, 130883.0, 2088
WEING2-2.DAT, 1000, roulette, 20, 130733.0, 2104
WEING2-2.DAT, 1000, roulette, 20, 130178.0, 2056
WEING2-2.DAT, 1000, roulette, 20, 130723.0, 2063
WEING2-2.DAT, 1000, roulette, 20, 130883.0, 2072
WEING2-2.DAT, 1000, roulette, 20, 130733.0, 2105
WEING2-2.DAT, 1000, roulette, 20, 130633.0, 2123
WEING2-2.DAT, 1000, roulette, 20, 130733.0, 2163
WEING2-2.DAT, 1000, roulette, 20, 130733.0, 2150
WEING2-2.DAT, 1000, roulette, 20, 130883.0, 2053
WEING2-2.DAT, 1000, roulette, 20, 130733.0, 2077
WEING2-2.DAT, 1000, roulette, 20, 130883.0, 2066
WEING2-2.DAT, 1000, roulette, 20, 130733.0, 2010
WEING2-2.DAT, 1000, roulette, 20, 130633.0, 2061
WEING2-2.DAT, 1000, roulette, 20, 130723.0, 2166
WEING2-2.DAT, 1000, roulette, 20, 130883.0, 2041
WEING2-2.DAT, 1000, roulette, 20, 130733.0, 2355
WEING2-2.DAT, 1000, roulette, 40, 130563.0, 4142
WEING2-2.DAT, 1000, roulette, 40, 130723.0, 4257
WEING2-2.DAT, 1000, roulette, 40, 130883.0, 3911
WEING2-2.DAT, 1000, roulette, 40, 130883.0, 4411
WEING2-2.DAT, 1000, roulette, 40, 130338.0, 4348
WEING2-2.DAT, 1000, roulette, 40, 130338.0, 4433
WEING2-2.DAT, 1000, roulette, 40, 130493.0, 4824
WEING2-2.DAT, 1000, roulette, 40, 130723.0, 5229
WEING2-2.DAT, 1000, roulette, 40, 130633.0, 4387
WEING2-2.DAT, 1000, roulette, 40, 130613.0, 5124
WEING2-2.DAT, 1000, roulette, 40, 130633.0, 5203
WEING2-2.DAT, 1000, roulette, 40, 130883.0, 5006
WEING2-2.DAT, 1000, roulette, 40, 130883.0, 4454
WEING2-2.DAT, 1000, roulette, 40, 130493.0, 4140
WEING2-2.DAT, 1000, roulette, 40, 130883.0, 4285
WEING2-2.DAT, 1000, roulette, 40, 130493.0, 4111
WEING2-2.DAT, 1000, roulette, 40, 130733.0, 4083
WEING2-2.DAT, 1000, roulette, 40, 130733.0, 4601
WEING2-2.DAT, 1000, roulette, 40, 130733.0, 4171
WEING2-2.DAT, 1000, roulette, 40, 130883.0, 4241
WEING2-2.DAT, 1000, roulette, 60, 130883.0, 6192
WEING2-2.DAT, 1000, roulette, 60, 130633.0, 6281
WEING2-2.DAT, 1000, roulette, 60, 130723.0, 6200
WEING2-2.DAT, 1000, roulette, 60, 130883.0, 6966
WEING2-2.DAT, 1000, roulette, 60, 130712.0, 6540
WEING2-2.DAT, 1000, roulette, 60, 130723.0, 6739
WEING2-2.DAT, 1000, roulette, 60, 130773.0, 6740
WEING2-2.DAT, 1000, roulette, 60, 130883.0, 6615
WEING2-2.DAT, 1000, roulette, 60, 130633.0, 7377
WEING2-2.DAT, 1000, roulette, 60, 130393.0, 6256
WEING2-2.DAT, 1000, roulette, 60, 130723.0, 6335
WEING2-2.DAT, 1000, roulette, 60, 129843.0, 7591
WEING2-2.DAT, 1000, roulette, 60, 130633.0, 6587
WEING2-2.DAT, 1000, roulette, 60, 130883.0, 7021
WEING2-2.DAT, 1000, roulette, 60, 130883.0, 8116
WEING2-2.DAT, 1000, roulette, 60, 130633.0, 7575
WEING2-2.DAT, 1000, roulette, 60, 130723.0, 7096
WEING2-2.DAT, 1000, roulette, 60, 130393.0, 6651
WEING2-2.DAT, 1000, roulette, 60, 130723.0, 6577
WEING2-2.DAT, 1000, roulette, 60, 130883.0, 6309
WEING2-2.DAT, 1500, group, 20, 130723.0, 2950
WEING2-2.DAT, 1500, group, 20, 130712.0, 3361
WEING2-2.DAT, 1500, group, 20, 130883.0, 3054
WEING2-2.DAT, 1500, group, 20, 130733.0, 3080
WEING2-2.DAT, 1500, group, 20, 130733.0, 3053
WEING2-2.DAT, 1500, group, 20, 130883.0, 3094
WEING2-2.DAT, 1500, group, 20, 130883.0, 2904
WEING2-2.DAT, 1500, group, 20, 130883.0, 3276
WEING2-2.DAT, 1500, group, 20, 130883.0, 3001
WEING2-2.DAT, 1500, group, 20, 130883.0, 2574
WEING2-2.DAT, 1500, group, 20, 130723.0, 3157
WEING2-2.DAT, 1500, group, 20, 130883.0, 2910
WEING2-2.DAT, 1500, group, 20, 130723.0, 3234
WEING2-2.DAT, 1500, group, 20, 130883.0, 3076
WEING2-2.DAT, 1500, group, 20, 130723.0, 3164
WEING2-2.DAT, 1500, group, 20, 130723.0, 3055
WEING2-2.DAT, 1500, group, 20, 130733.0, 2965
WEING2-2.DAT, 1500, group, 20, 130723.0, 2763
WEING2-2.DAT, 1500, group, 20, 130883.0, 3320
WEING2-2.DAT, 1500, group, 20, 130883.0, 3109
WEING2-2.DAT, 1500, group, 40, 130723.0, 5865
WEING2-2.DAT, 1500, group, 40, 130883.0, 5861
WEING2-2.DAT, 1500, group, 40, 130733.0, 5874
WEING2-2.DAT, 1500, group, 40, 130883.0, 6177
WEING2-2.DAT, 1500, group, 40, 130883.0, 6383
WEING2-2.DAT, 1500, group, 40, 130883.0, 6301
WEING2-2.DAT, 1500, group, 40, 130712.0, 6154
WEING2-2.DAT, 1500, group, 40, 130493.0, 5753
WEING2-2.DAT, 1500, group, 40, 130883.0, 5780
WEING2-2.DAT, 1500, group, 40, 130733.0, 6606
WEING2-2.DAT, 1500, group, 40, 130883.0, 6461
WEING2-2.DAT, 1500, group, 40, 130733.0, 6435
WEING2-2.DAT, 1500, group, 40, 130883.0, 6181
WEING2-2.DAT, 1500, group, 40, 130733.0, 6180
WEING2-2.DAT, 1500, group, 40, 130733.0, 5961
WEING2-2.DAT, 1500, group, 40, 130883.0, 6280
WEING2-2.DAT, 1500, group, 40, 130723.0, 6020
WEING2-2.DAT, 1500, group, 40, 130733.0, 6101
WEING2-2.DAT, 1500, group, 40, 130733.0, 5913
WEING2-2.DAT, 1500, group, 40, 130633.0, 6013
WEING2-2.DAT, 1500, group, 60, 130723.0, 8754
WEING2-2.DAT, 1500, group, 60, 130733.0, 9179
WEING2-2.DAT, 1500, group, 60, 130883.0, 9085
WEING2-2.DAT, 1500, group, 60, 130493.0, 8798
WEING2-2.DAT, 1500, group, 60, 130883.0, 8806
WEING2-2.DAT, 1500, group, 60, 130883.0, 9129
WEING2-2.DAT, 1500, group, 60, 130733.0, 9097
WEING2-2.DAT, 1500, group, 60, 130733.0, 9273
WEING2-2.DAT, 1500, group, 60, 130883.0, 9330
WEING2-2.DAT, 1500, group, 60, 130633.0, 10347
WEING2-2.DAT, 1500, group, 60, 130883.0, 10355
WEING2-2.DAT, 1500, group, 60, 130883.0, 9783
WEING2-2.DAT, 1500, group, 60, 130733.0, 10475
WEING2-2.DAT, 1500, group, 60, 130883.0, 10762
WEING2-2.DAT, 1500, group, 60, 130883.0, 10298
WEING2-2.DAT, 1500, group, 60, 130723.0, 8912
WEING2-2.DAT, 1500, group, 60, 130773.0, 9132
WEING2-2.DAT, 1500, group, 60, 130712.0, 9783
WEING2-2.DAT, 1500, group, 60, 130883.0, 9660
WEING2-2.DAT, 1500, group, 60, 130773.0, 9590
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 3287
WEING2-2.DAT, 1500, roulette, 20, 130733.0, 3303
WEING2-2.DAT, 1500, roulette, 20, 130723.0, 3085
WEING2-2.DAT, 1500, roulette, 20, 130633.0, 2928
WEING2-2.DAT, 1500, roulette, 20, 130733.0, 3071
WEING2-2.DAT, 1500, roulette, 20, 130723.0, 3169
WEING2-2.DAT, 1500, roulette, 20, 130712.0, 2920
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 2944
WEING2-2.DAT, 1500, roulette, 20, 130733.0, 2904
WEING2-2.DAT, 1500, roulette, 20, 130733.0, 3081
WEING2-2.DAT, 1500, roulette, 20, 130633.0, 3102
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 3028
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 2962
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 3226
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 3042
WEING2-2.DAT, 1500, roulette, 20, 130723.0, 3155
WEING2-2.DAT, 1500, roulette, 20, 130723.0, 2855
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 3033
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 2933
WEING2-2.DAT, 1500, roulette, 20, 130883.0, 2897
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5628
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5746
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 5758
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 6012
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 5827
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5689
WEING2-2.DAT, 1500, roulette, 40, 130723.0, 5832
WEING2-2.DAT, 1500, roulette, 40, 130723.0, 5846
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 5750
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5845
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5840
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 5774
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5704
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5846
WEING2-2.DAT, 1500, roulette, 40, 130633.0, 5763
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 5891
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 5692
WEING2-2.DAT, 1500, roulette, 40, 130883.0, 5746
WEING2-2.DAT, 1500, roulette, 40, 130633.0, 5635
WEING2-2.DAT, 1500, roulette, 40, 130733.0, 5825
WEING2-2.DAT, 1500, roulette, 60, 130712.0, 8548
WEING2-2.DAT, 1500, roulette, 60, 130712.0, 8605
WEING2-2.DAT, 1500, roulette, 60, 130712.0, 8721
WEING2-2.DAT, 1500, roulette, 60, 130723.0, 8732
WEING2-2.DAT, 1500, roulette, 60, 130773.0, 8822
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 8914
WEING2-2.DAT, 1500, roulette, 60, 130712.0, 8867
WEING2-2.DAT, 1500, roulette, 60, 130633.0, 8860
WEING2-2.DAT, 1500, roulette, 60, 130633.0, 8738
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 8640
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 8833
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 8922
WEING2-2.DAT, 1500, roulette, 60, 130773.0, 9120
WEING2-2.DAT, 1500, roulette, 60, 130723.0, 8710
WEING2-2.DAT, 1500, roulette, 60, 130723.0, 9092
WEING2-2.DAT, 1500, roulette, 60, 130733.0, 8701
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 9068
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 8977
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 9463
WEING2-2.DAT, 1500, roulette, 60, 130883.0, 9241
WEING3-1.DAT, 100, group, 20, 115943.0, 506
WEING3-1.DAT, 100, group, 20, 114867.0, 511
WEING3-1.DAT, 100, group, 20, 118478.0, 515
WEING3-1.DAT, 100, group, 20, 113960.0, 527
WEING3-1.DAT, 100, group, 20, 120007.0, 507
WEING3-1.DAT, 100, group, 20, 115178.0, 494
WEING3-1.DAT, 100, group, 20, 120197.0, 551
WEING3-1.DAT, 100, group, 20, 114048.0, 519
WEING3-1.DAT, 100, group, 20, 114578.0, 505
WEING3-1.DAT, 100, group, 20, 115062.0, 512
WEING3-1.DAT, 100, group, 20, 116017.0, 539
WEING3-1.DAT, 100, group, 20, 120168.0, 590
WEING3-1.DAT, 100, group, 20, 114566.0, 546
WEING3-1.DAT, 100, group, 20, 115108.0, 531
WEING3-1.DAT, 100, group, 20, 115493.0, 628
WEING3-1.DAT, 100, group, 20, 114076.0, 601
WEING3-1.DAT, 100, group, 20, 113632.0, 533
WEING3-1.DAT, 100, group, 20, 114749.0, 506
WEING3-1.DAT, 100, group, 20, 119827.0, 502
WEING3-1.DAT, 100, group, 20, 120007.0, 523
WEING3-1.DAT, 100, group, 40, 116947.0, 733
WEING3-1.DAT, 100, group, 40, 115617.0, 759
WEING3-1.DAT, 100, group, 40, 114929.0, 741
WEING3-1.DAT, 100, group, 40, 112252.0, 804
WEING3-1.DAT, 100, group, 40, 115194.0, 819
WEING3-1.DAT, 100, group, 40, 120278.0, 913
WEING3-1.DAT, 100, group, 40, 109413.0, 765
WEING3-1.DAT, 100, group, 40, 119897.0, 805
WEING3-1.DAT, 100, group, 40, 116127.0, 759
WEING3-1.DAT, 100, group, 40, 114422.0, 758
WEING3-1.DAT, 100, group, 40, 119407.0, 794
WEING3-1.DAT, 100, group, 40, 115143.0, 755
WEING3-1.DAT, 100, group, 40, 119567.0, 882
WEING3-1.DAT, 100, group, 40, 111387.0, 760
WEING3-1.DAT, 100, group, 40, 118478.0, 748
WEING3-1.DAT, 100, group, 40, 119077.0, 777
WEING3-1.DAT, 100, group, 40, 112768.0, 734
WEING3-1.DAT, 100, group, 40, 116107.0, 744
WEING3-1.DAT, 100, group, 40, 115552.0, 759
WEING3-1.DAT, 100, group, 40, 115138.0, 750
WEING3-1.DAT, 100, group, 60, 113563.0, 1035
WEING3-1.DAT, 100, group, 60, 121087.0, 1012
WEING3-1.DAT, 100, group, 60, 117367.0, 1090
WEING3-1.DAT, 100, group, 60, 116107.0, 1017
WEING3-1.DAT, 100, group, 60, 114455.0, 1066
WEING3-1.DAT, 100, group, 60, 120608.0, 997
WEING3-1.DAT, 100, group, 60, 120757.0, 1038
WEING3-1.DAT, 100, group, 60, 118598.0, 1072
WEING3-1.DAT, 100, group, 60, 116057.0, 1013
WEING3-1.DAT, 100, group, 60, 114299.0, 1022
WEING3-1.DAT, 100, group, 60, 114037.0, 1028
WEING3-1.DAT, 100, group, 60, 114256.0, 1031
WEING3-1.DAT, 100, group, 60, 115237.0, 995
WEING3-1.DAT, 100, group, 60, 119447.0, 1009
WEING3-1.DAT, 100, group, 60, 114978.0, 1027
WEING3-1.DAT, 100, group, 60, 115038.0, 1046
WEING3-1.DAT, 100, group, 60, 119777.0, 1028
WEING3-1.DAT, 100, group, 60, 115418.0, 999
WEING3-1.DAT, 100, group, 60, 120157.0, 894
WEING3-1.DAT, 100, group, 60, 117642.0, 946
WEING3-1.DAT, 100, roulette, 20, 112837.0, 502
WEING3-1.DAT, 100, roulette, 20, 118807.0, 529
WEING3-1.DAT, 100, roulette, 20, 115632.0, 524
WEING3-1.DAT, 100, roulette, 20, 111997.0, 527
WEING3-1.DAT, 100, roulette, 20, 119847.0, 550
WEING3-1.DAT, 100, roulette, 20, 113597.0, 533
WEING3-1.DAT, 100, roulette, 20, 114257.0, 503
WEING3-1.DAT, 100, roulette, 20, 117658.0, 512
WEING3-1.DAT, 100, roulette, 20, 114780.0, 507
WEING3-1.DAT, 100, roulette, 20, 115547.0, 505
WEING3-1.DAT, 100, roulette, 20, 113991.0, 506
WEING3-1.DAT, 100, roulette, 20, 115299.0, 502
WEING3-1.DAT, 100, roulette, 20, 117337.0, 525
WEING3-1.DAT, 100, roulette, 20, 112842.0, 514
WEING3-1.DAT, 100, roulette, 20, 115508.0, 517
WEING3-1.DAT, 100, roulette, 20, 118788.0, 489
WEING3-1.DAT, 100, roulette, 20, 116452.0, 507
WEING3-1.DAT, 100, roulette, 20, 118057.0, 492
WEING3-1.DAT, 100, roulette, 20, 117432.0, 494
WEING3-1.DAT, 100, roulette, 20, 119077.0, 481
WEING3-1.DAT, 100, roulette, 40, 120337.0, 718
WEING3-1.DAT, 100, roulette, 40, 112729.0, 732
WEING3-1.DAT, 100, roulette, 40, 117578.0, 720
WEING3-1.DAT, 100, roulette, 40, 114150.0, 691
WEING3-1.DAT, 100, roulette, 40, 112811.0, 813
WEING3-1.DAT, 100, roulette, 40, 118087.0, 811
WEING3-1.DAT, 100, roulette, 40, 113667.0, 745
WEING3-1.DAT, 100, roulette, 40, 113162.0, 756
WEING3-1.DAT, 100, roulette, 40, 116412.0, 817
WEING3-1.DAT, 100, roulette, 40, 118517.0, 777
WEING3-1.DAT, 100, roulette, 40, 115483.0, 800
WEING3-1.DAT, 100, roulette, 40, 120608.0, 756
WEING3-1.DAT, 100, roulette, 40, 115572.0, 752
WEING3-1.DAT, 100, roulette, 40, 114578.0, 746
WEING3-1.DAT, 100, roulette, 40, 112982.0, 737
WEING3-1.DAT, 100, roulette, 40, 114813.0, 764
WEING3-1.DAT, 100, roulette, 40, 114780.0, 866
WEING3-1.DAT, 100, roulette, 40, 119567.0, 793
WEING3-1.DAT, 100, roulette, 40, 112472.0, 750
WEING3-1.DAT, 100, roulette, 40, 117578.0, 777
WEING3-1.DAT, 100, roulette, 60, 117283.0, 998
WEING3-1.DAT, 100, roulette, 60, 116088.0, 1007
WEING3-1.DAT, 100, roulette, 60, 115622.0, 1014
WEING3-1.DAT, 100, roulette, 60, 117658.0, 1046
WEING3-1.DAT, 100, roulette, 60, 115614.0, 1037
WEING3-1.DAT, 100, roulette, 60, 120168.0, 1013
WEING3-1.DAT, 100, roulette, 60, 118528.0, 1056
WEING3-1.DAT, 100, roulette, 60, 117838.0, 1019
WEING3-1.DAT, 100, roulette, 60, 115418.0, 1015
WEING3-1.DAT, 100, roulette, 60, 117272.0, 1001
WEING3-1.DAT, 100, roulette, 60, 114216.0, 1005
WEING3-1.DAT, 100, roulette, 60, 115143.0, 1031
WEING3-1.DAT, 100, roulette, 60, 119088.0, 1022
WEING3-1.DAT, 100, roulette, 60, 120197.0, 986
WEING3-1.DAT, 100, roulette, 60, 115782.0, 975
WEING3-1.DAT, 100, roulette, 60, 116333.0, 968
WEING3-1.DAT, 100, roulette, 60, 116507.0, 908
WEING3-1.DAT, 100, roulette, 60, 117267.0, 944
WEING3-1.DAT, 100, roulette, 60, 113927.0, 1023
WEING3-1.DAT, 100, roulette, 60, 115508.0, 1015
WEING3-1.DAT, 250, group, 20, 116893.0, 850
WEING3-1.DAT, 250, group, 20, 120278.0, 830
WEING3-1.DAT, 250, group, 20, 120278.0, 845
WEING3-1.DAT, 250, group, 20, 120337.0, 838
WEING3-1.DAT, 250, group, 20, 114991.0, 905
WEING3-1.DAT, 250, group, 20, 120087.0, 853
WEING3-1.DAT, 250, group, 20, 119278.0, 836
WEING3-1.DAT, 250, group, 20, 119348.0, 863
WEING3-1.DAT, 250, group, 20, 114846.0, 855
WEING3-1.DAT, 250, group, 20, 120647.0, 846
WEING3-1.DAT, 250, group, 20, 115391.0, 845
WEING3-1.DAT, 250, group, 20, 117302.0, 848
WEING3-1.DAT, 250, group, 20, 119718.0, 860
WEING3-1.DAT, 250, group, 20, 119337.0, 842
WEING3-1.DAT, 250, group, 20, 120597.0, 851
WEING3-1.DAT, 250, group, 20, 120118.0, 843
WEING3-1.DAT, 250, group, 20, 120267.0, 842
WEING3-1.DAT, 250, group, 20, 120597.0, 852
WEING3-1.DAT, 250, group, 20, 116532.0, 852
WEING3-1.DAT, 250, group, 20, 120278.0, 836
WEING3-1.DAT, 250, group, 40, 121087.0, 1455
WEING3-1.DAT, 250, group, 40, 116222.0, 1467
WEING3-1.DAT, 250, group, 40, 116493.0, 1422
WEING3-1.DAT, 250, group, 40, 119418.0, 1370
WEING3-1.DAT, 250, group, 40, 115923.0, 1370
WEING3-1.DAT, 250, group, 40, 120608.0, 1437
WEING3-1.DAT, 250, group, 40, 120337.0, 1393
WEING3-1.DAT, 250, group, 40, 114831.0, 1406
WEING3-1.DAT, 250, group, 40, 115018.0, 1486
WEING3-1.DAT, 250, group, 40, 119447.0, 1390
WEING3-1.DAT, 250, group, 40, 120757.0, 1400
WEING3-1.DAT, 250, group, 40, 116552.0, 1417
WEING3-1.DAT, 250, group, 40, 115628.0, 1380
WEING3-1.DAT, 250, group, 40, 120157.0, 1436
WEING3-1.DAT, 250, group, 40, 119287.0, 1571
WEING3-1.DAT, 250, group, 40, 118928.0, 1381
WEING3-1.DAT, 250, group, 40, 120118.0, 1381
WEING3-1.DAT, 250, group, 40, 115427.0, 1475
WEING3-1.DAT, 250, group, 40, 117398.0, 1373
WEING3-1.DAT, 250, group, 40, 119897.0, 1438
WEING3-1.DAT, 250, group, 60, 120118.0, 2030
WEING3-1.DAT, 250, group, 60, 120608.0, 2093
WEING3-1.DAT, 250, group, 60, 120647.0, 2018
WEING3-1.DAT, 250, group, 60, 119827.0, 2047
WEING3-1.DAT, 250, group, 60, 116978.0, 2072
WEING3-1.DAT, 250, group, 60, 116932.0, 2102
WEING3-1.DAT, 250, group, 60, 116217.0, 2061
WEING3-1.DAT, 250, group, 60, 120757.0, 2127
WEING3-1.DAT, 250, group, 60, 116858.0, 3706
WEING3-1.DAT, 250, group, 60, 119788.0, 4520
WEING3-1.DAT, 250, group, 60, 118928.0, 4376
WEING3-1.DAT, 250, group, 60, 116602.0, 4576
WEING3-1.DAT, 250, group, 60, 117838.0, 4901
WEING3-1.DAT, 250, group, 60, 120278.0, 4406
WEING3-1.DAT, 250, group, 60, 120757.0, 4135
WEING3-1.DAT, 250, group, 60, 120647.0, 3102
WEING3-1.DAT, 250, group, 60, 117728.0, 4254
WEING3-1.DAT, 250, group, 60, 120337.0, 4449
WEING3-1.DAT, 250, group, 60, 119858.0, 4250
WEING3-1.DAT, 250, group, 60, 116532.0, 4261
WEING3-1.DAT, 250, roulette, 20, 118858.0, 1752
WEING3-1.DAT, 250, roulette, 20, 120647.0, 1657
WEING3-1.DAT, 250, roulette, 20, 120337.0, 1957
WEING3-1.DAT, 250, roulette, 20, 120757.0, 1917
WEING3-1.DAT, 250, roulette, 20, 121087.0, 1932
WEING3-1.DAT, 250, roulette, 20, 121087.0, 1962
WEING3-1.DAT, 250, roulette, 20, 120337.0, 1961
WEING3-1.DAT, 250, roulette, 20, 120527.0, 1975
WEING3-1.DAT, 250, roulette, 20, 114831.0, 1904
WEING3-1.DAT, 250, roulette, 20, 116507.0, 1904
WEING3-1.DAT, 250, roulette, 20, 119847.0, 1960
WEING3-1.DAT, 250, roulette, 20, 119418.0, 1948
WEING3-1.DAT, 250, roulette, 20, 119447.0, 2034
WEING3-1.DAT, 250, roulette, 20, 118788.0, 1924
WEING3-1.DAT, 250, roulette, 20, 120317.0, 2000
WEING3-1.DAT, 250, roulette, 20, 119777.0, 1997
WEING3-1.DAT, 250, roulette, 20, 120757.0, 1922
WEING3-1.DAT, 250, roulette, 20, 114879.0, 1767
WEING3-1.DAT, 250, roulette, 20, 120118.0, 1828
WEING3-1.DAT, 250, roulette, 20, 120597.0, 1804
WEING3-1.DAT, 250, roulette, 40, 116678.0, 3101
WEING3-1.DAT, 250, roulette, 40, 119038.0, 3069
WEING3-1.DAT, 250, roulette, 40, 120527.0, 3297
WEING3-1.DAT, 250, roulette, 40, 120278.0, 3249
WEING3-1.DAT, 250, roulette, 40, 118807.0, 3154
WEING3-1.DAT, 250, roulette, 40, 119827.0, 3105
WEING3-1.DAT, 250, roulette, 40, 116667.0, 3023
WEING3-1.DAT, 250, roulette, 40, 117908.0, 3363
WEING3-1.DAT, 250, roulette, 40, 120087.0, 3342
WEING3-1.DAT, 250, roulette, 40, 116793.0, 2614
WEING3-1.DAT, 250, roulette, 40, 115497.0, 3233
WEING3-1.DAT, 250, roulette, 40, 115645.0, 3034
WEING3-1.DAT, 250, roulette, 40, 120157.0, 3418
WEING3-1.DAT, 250, roulette, 40, 120267.0, 2374
WEING3-1.DAT, 250, roulette, 40, 114676.0, 2073
WEING3-1.DAT, 250, roulette, 40, 120597.0, 2866
WEING3-1.DAT, 250, roulette, 40, 120608.0, 2916
WEING3-1.DAT, 250, roulette, 40, 120757.0, 2871
WEING3-1.DAT, 250, roulette, 40, 120118.0, 2912
WEING3-1.DAT, 250, roulette, 40, 119707.0, 2833
WEING3-1.DAT, 250, roulette, 60, 115468.0, 4118
WEING3-1.DAT, 250, roulette, 60, 118647.0, 4674
WEING3-1.DAT, 250, roulette, 60, 120757.0, 4823
WEING3-1.DAT, 250, roulette, 60, 120647.0, 4319
WEING3-1.DAT, 250, roulette, 60, 120608.0, 4653
WEING3-1.DAT, 250, roulette, 60, 115684.0, 4736
WEING3-1.DAT, 250, roulette, 60, 120037.0, 4478
WEING3-1.DAT, 250, roulette, 60, 119287.0, 4641
WEING3-1.DAT, 250, roulette, 60, 120048.0, 5302
WEING3-1.DAT, 250, roulette, 60, 116632.0, 4940
WEING3-1.DAT, 250, roulette, 60, 118788.0, 4970
WEING3-1.DAT, 250, roulette, 60, 115502.0, 4721
WEING3-1.DAT, 250, roulette, 60, 120037.0, 4630
WEING3-1.DAT, 250, roulette, 60, 119827.0, 4434
WEING3-1.DAT, 250, roulette, 60, 120157.0, 2923
WEING3-1.DAT, 250, roulette, 60, 119777.0, 4547
WEING3-1.DAT, 250, roulette, 60, 116252.0, 4583
WEING3-1.DAT, 250, roulette, 60, 119897.0, 3753
WEING3-1.DAT, 250, roulette, 60, 119228.0, 4578
WEING3-1.DAT, 250, roulette, 60, 119407.0, 4356
WEING3-1.DAT, 500, group, 20, 121087.0, 3129
WEING3-1.DAT, 500, group, 20, 121087.0, 3159
WEING3-1.DAT, 500, group, 20, 120757.0, 3044
WEING3-1.DAT, 500, group, 20, 121087.0, 3051
WEING3-1.DAT, 500, group, 20, 120597.0, 3102
WEING3-1.DAT, 500, group, 20, 120037.0, 2940
WEING3-1.DAT, 500, group, 20, 117452.0, 3450
WEING3-1.DAT, 500, group, 20, 120647.0, 3250
WEING3-1.DAT, 500, group, 20, 121087.0, 3961
WEING3-1.DAT, 500, group, 20, 120278.0, 2783
WEING3-1.DAT, 500, group, 20, 121087.0, 4905
WEING3-1.DAT, 500, group, 20, 120197.0, 3302
WEING3-1.DAT, 500, group, 20, 121087.0, 2706
WEING3-1.DAT, 500, group, 20, 120757.0, 1940
WEING3-1.DAT, 500, group, 20, 121087.0, 3155
WEING3-1.DAT, 500, group, 20, 121087.0, 3792
WEING3-1.DAT, 500, group, 20, 121087.0, 2981
WEING3-1.DAT, 500, group, 20, 120647.0, 3001
WEING3-1.DAT, 500, group, 20, 121087.0, 3471
WEING3-1.DAT, 500, group, 20, 120597.0, 3938
WEING3-1.DAT, 500, group, 40, 121087.0, 4816
WEING3-1.DAT, 500, group, 40, 120197.0, 3349
WEING3-1.DAT, 500, group, 40, 121087.0, 5509
WEING3-1.DAT, 500, group, 40, 120608.0, 3832
WEING3-1.DAT, 500, group, 40, 121087.0, 2924
WEING3-1.DAT, 500, group, 40, 120608.0, 2783
WEING3-1.DAT, 500, group, 40, 121087.0, 2751
WEING3-1.DAT, 500, group, 40, 120118.0, 4470
WEING3-1.DAT, 500, group, 40, 121087.0, 2335
WEING3-1.DAT, 500, group, 40, 120597.0, 2327
WEING3-1.DAT, 500, group, 40, 120757.0, 2542
